/oikcom/,,0.569102,7.0.2RC1,1274,3667,250,34,299,58,28,14,30,,,,fe80::14f0:845:ee8a:2657,0.568685,2016-01-10T12:15:54+00:00
/oikcom/oik-plugins/oik/,,3.431774,7.0.2RC1,1274,4083,255,34,329,58,28,14,58,,,,fe80::14f0:845:ee8a:2657,3.431711,2016-01-10T12:15:57+00:00
/oikcom/apis/oik-apis/,,0.529926,7.0.2RC1,1274,3677,250,34,299,58,28,14,28,,,,fe80::14f0:845:ee8a:2657,0.529860,2016-01-10T12:15:58+00:00
/oikcom/oik-plugins/oik-shortcode-server/,,0.679294,7.0.2RC1,1274,3974,255,34,322,58,28,14,46,,,,fe80::14f0:845:ee8a:2657,0.679229,2016-01-10T12:15:59+00:00
/oikcom/wordpress-plugins-from-oik-plugins/,,1.082517,7.0.2RC1,1274,3923,255,34,325,58,28,14,96,,,,fe80::14f0:845:ee8a:2657,1.082452,2016-01-10T12:16:00+00:00
/oikcom/shortcodes/,,1.327743,7.0.2RC1,1274,3907,255,34,324,58,28,14,79,,,,fe80::14f0:845:ee8a:2657,1.327683,2016-01-10T12:16:01+00:00
/oikcom/oik-plugins/oik-bwtrace-debug-trace-for-wordpress/,,1.833583,7.0.2RC1,1274,3971,255,34,320,58,28,14,80,,,,fe80::14f0:845:ee8a:2657,1.833518,2016-01-10T12:16:03+00:00
/oikcom/apis/oik-shortcodes-apis/,,2.630136,7.0.2RC1,1274,3958,255,34,326,58,28,14,72,,,,fe80::14f0:845:ee8a:2657,2.630074,2016-01-10T12:16:06+00:00
/oikcom/oik-plugins/oik-weightcountry-shipping-pro/,,0.660325,7.0.2RC1,1274,3849,255,34,317,58,28,14,34,,,,fe80::14f0:845:ee8a:2657,0.660259,2016-01-10T12:16:07+00:00
/oikcom/oik-plugins/oik-nivo-slider-jquery-nivo-slider/,,0.960309,7.0.2RC1,1274,3894,255,34,319,58,28,14,91,,,,fe80::14f0:845:ee8a:2657,0.960242,2016-01-10T12:16:08+00:00
/oikcom/2014/04/implement-missing-sociable-shortcode-functions-php/,,1.895929,7.0.2RC1,1274,4042,250,34,307,58,28,14,44,,,,fe80::14f0:845:ee8a:2657,1.895864,2016-01-10T12:16:10+00:00
/oikcom/oik-plugins/oik-clone-clone-your-wordpress-content/,,0.740512,7.0.2RC1,1274,3987,255,34,323,58,28,14,45,,,,fe80::14f0:845:ee8a:2657,0.740443,2016-01-10T12:16:10+00:00
/oikcom/home/,,0.155459,7.0.2RC1,1274,3592,250,34,285,58,28,14,9,,,,fe80::14f0:845:ee8a:2657,0.155381,2016-01-10T12:16:11+00:00
/oikcom/home-2/,,0.764303,7.0.2RC1,1274,3774,250,34,311,58,28,14,74,,,,fe80::14f0:845:ee8a:2657,0.764238,2016-01-10T12:16:11+00:00
/oikcom/2014/04/implement-missing-sociable-shortcode-functions-php/trackback/,,0.162387,7.0.2RC1,1274,3593,250,34,286,58,28,14,7,,,,fe80::14f0:845:ee8a:2657,0.162311,2016-01-10T12:16:11+00:00
/oikcom/2014/04/implement-missing-sociable-shortcode-functions-php/,,1.109159,7.0.2RC1,1274,3910,250,34,304,58,28,14,36,,,,fe80::14f0:845:ee8a:2657,1.109094,2016-01-10T12:16:13+00:00
/oikcom/oik-plugins/oik-weightcountry-shipping-woocommerce-extension/,,0.725404,7.0.2RC1,1274,3849,255,34,317,58,28,14,33,,,,fe80::14f0:845:ee8a:2657,0.725327,2016-01-10T12:16:13+00:00
/oikcom/oik-plugins/oik-fields-custom-post-type-field-apis/,,1.136735,7.0.2RC1,1274,3983,255,34,322,58,28,14,59,,,,fe80::14f0:845:ee8a:2657,1.136669,2016-01-10T12:16:15+00:00
/oikcom/oik-plugins/oik-types/,,0.614572,7.0.2RC1,1274,3868,255,34,317,58,28,14,35,,,,fe80::14f0:845:ee8a:2657,0.614507,2016-01-10T12:16:15+00:00
/oikcom/contact/,,0.139519,7.0.2RC1,1274,3592,250,34,285,58,28,14,10,,,,fe80::14f0:845:ee8a:2657,0.139442,2016-01-10T12:16:15+00:00
/oikcom/support/contact/,,0.521637,7.0.2RC1,1274,3697,250,34,304,58,28,14,25,,,,fe80::14f0:845:ee8a:2657,0.521574,2016-01-10T12:16:16+00:00
/oikcom/oik-plugins/privacy-policy-page-generator/,,0.703390,7.0.2RC1,1274,3849,255,34,317,58,28,14,31,,,,fe80::14f0:845:ee8a:2657,0.702974,2016-01-10T12:16:17+00:00
/oikcom/wordpress-plugins-from-oik-plugins/wordpress-plugins/oik-nivo-slider/oik-nivo-slider-faq/oik-custom-image-link-url/,,0.672821,7.0.2RC1,1274,4017,255,34,325,58,28,14,70,,,,fe80::14f0:845:ee8a:2657,0.672756,2016-01-10T12:16:17+00:00
/oikcom/oik_file/feedoik-banner-feed-php/,,0.823936,7.0.2RC1,1274,3840,253,34,313,58,28,14,27,,,,fe80::14f0:845:ee8a:2657,0.823862,2016-01-10T12:16:18+00:00
/oikcom/wordpress-plugins-from-oik-plugins/free-oik-plugins/,,1.055750,7.0.2RC1,1274,3885,255,34,320,58,28,14,163,,,,fe80::14f0:845:ee8a:2657,1.055685,2016-01-10T12:16:19+00:00
/oikcom/oik-plugins/oik-bob-bing-wide-more-lazy-smart-shortcodes/,,0.662848,7.0.2RC1,1274,3927,255,34,318,58,28,14,32,,,,fe80::14f0:845:ee8a:2657,0.662785,2016-01-10T12:16:20+00:00
/oikcom/wordpress-plugins-from-oik-plugins/wordpress-plugins/,,0.759072,7.0.2RC1,1274,3832,250,34,308,58,28,14,75,,,,fe80::14f0:845:ee8a:2657,0.759007,2016-01-10T12:16:21+00:00
/oikcom/oik_api/bw_trace2/,,1.209341,7.0.2RC1,1274,3854,254,34,313,58,28,14,35,,,,fe80::14f0:845:ee8a:2657,1.209275,2016-01-10T12:16:22+00:00
