/oikcom/,,0.757420,7.0.2RC1,1274,3670,256,35,310,58,28,14,30,,,,fe80::14f0:845:ee8a:2657,0.756984,2016-01-10T23:07:01+00:00
/oikcom/oik-plugins/oik/,,2.798817,7.0.2RC1,1274,4086,261,35,340,58,28,14,58,,,,fe80::14f0:845:ee8a:2657,2.798751,2016-01-10T23:07:03+00:00
/oikcom/apis/oik-apis/,,0.626675,7.0.2RC1,1274,3680,256,35,310,58,28,14,28,,,,fe80::14f0:845:ee8a:2657,0.626608,2016-01-10T23:07:04+00:00
/oikcom/oik-plugins/oik-shortcode-server/,,0.877425,7.0.2RC1,1274,3977,261,35,333,58,28,14,46,,,,fe80::14f0:845:ee8a:2657,0.877359,2016-01-10T23:07:05+00:00
/oikcom/wordpress-plugins-from-oik-plugins/,,1.022144,7.0.2RC1,1274,3926,261,35,336,58,28,14,96,,,,fe80::14f0:845:ee8a:2657,1.022080,2016-01-10T23:07:06+00:00
/oikcom/shortcodes/,,1.051930,7.0.2RC1,1274,3910,261,35,335,58,28,14,79,,,,fe80::14f0:845:ee8a:2657,1.051868,2016-01-10T23:07:07+00:00
/oikcom/oik-plugins/oik-bwtrace-debug-trace-for-wordpress/,,1.824069,7.0.2RC1,1274,3974,261,35,331,58,28,14,80,,,,fe80::14f0:845:ee8a:2657,1.824005,2016-01-10T23:07:09+00:00
/oikcom/apis/oik-shortcodes-apis/,,1.115003,7.0.2RC1,1274,3944,261,35,336,58,28,14,64,,,,fe80::14f0:845:ee8a:2657,1.114939,2016-01-10T23:07:10+00:00
/oikcom/oik-plugins/oik-weightcountry-shipping-pro/,,0.806586,7.0.2RC1,1274,3852,261,35,328,58,28,14,34,,,,fe80::14f0:845:ee8a:2657,0.806522,2016-01-10T23:07:11+00:00
/oikcom/oik-plugins/oik-nivo-slider-jquery-nivo-slider/,,0.990594,7.0.2RC1,1274,3897,261,35,330,58,28,14,91,,,,fe80::14f0:845:ee8a:2657,0.990529,2016-01-10T23:07:12+00:00
/oikcom/2014/04/implement-missing-sociable-shortcode-functions-php/,,1.296915,7.0.2RC1,1274,3913,256,35,315,58,28,14,36,,,,fe80::14f0:845:ee8a:2657,1.296850,2016-01-10T23:07:14+00:00
/oikcom/oik-plugins/oik-clone-clone-your-wordpress-content/,,0.847813,7.0.2RC1,1274,3990,261,35,334,58,28,14,45,,,,fe80::14f0:845:ee8a:2657,0.847748,2016-01-10T23:07:15+00:00
/oikcom/home/,,0.267095,7.0.2RC1,1274,3595,256,35,295,58,28,14,9,,,,fe80::14f0:845:ee8a:2657,0.267017,2016-01-10T23:07:15+00:00
/oikcom/home-2/,,0.903672,7.0.2RC1,1274,3777,256,35,322,58,28,14,74,,,,fe80::14f0:845:ee8a:2657,0.903611,2016-01-10T23:07:16+00:00
/oikcom/2014/04/implement-missing-sociable-shortcode-functions-php/trackback/,,0.242932,7.0.2RC1,1274,3596,256,35,296,58,28,14,7,,,,fe80::14f0:845:ee8a:2657,0.242854,2016-01-10T23:07:16+00:00
/oikcom/2014/04/implement-missing-sociable-shortcode-functions-php/,,1.258730,7.0.2RC1,1274,3913,256,35,315,58,28,14,36,,,,fe80::14f0:845:ee8a:2657,1.258666,2016-01-10T23:07:17+00:00
/oikcom/oik-plugins/oik-weightcountry-shipping-woocommerce-extension/,,0.804923,7.0.2RC1,1274,3852,261,35,328,58,28,14,33,,,,fe80::14f0:845:ee8a:2657,0.804857,2016-01-10T23:07:18+00:00
/oikcom/oik-plugins/oik-fields-custom-post-type-field-apis/,,0.869464,7.0.2RC1,1274,3969,261,35,332,58,28,14,51,,,,fe80::14f0:845:ee8a:2657,0.869399,2016-01-10T23:07:19+00:00
/oikcom/oik-plugins/oik-types/,,0.802665,7.0.2RC1,1274,3871,261,35,328,58,28,14,35,,,,fe80::14f0:845:ee8a:2657,0.802597,2016-01-10T23:07:20+00:00
/oikcom/contact/,,0.228746,7.0.2RC1,1274,3595,256,35,295,58,28,14,10,,,,fe80::14f0:845:ee8a:2657,0.228669,2016-01-10T23:07:20+00:00
/oikcom/support/contact/,,0.589952,7.0.2RC1,1274,3700,256,35,315,58,28,14,25,,,,fe80::14f0:845:ee8a:2657,0.589890,2016-01-10T23:07:21+00:00
/oikcom/oik-plugins/privacy-policy-page-generator/,,0.820448,7.0.2RC1,1274,3852,261,35,328,58,28,14,31,,,,fe80::14f0:845:ee8a:2657,0.820379,2016-01-10T23:07:22+00:00
/oikcom/wordpress-plugins-from-oik-plugins/wordpress-plugins/oik-nivo-slider/oik-nivo-slider-faq/oik-custom-image-link-url/,,0.848202,7.0.2RC1,1274,4020,261,35,336,58,28,14,70,,,,fe80::14f0:845:ee8a:2657,0.848132,2016-01-10T23:07:23+00:00
/oikcom/wp-admin/admin-ajax.php,heartbeat,0.318806,7.0.2RC1,1274,4245,276,35,366,58,28,14,12,,,,192.168.1.6,0.318747,2016-01-10T23:07:23+00:00
/oikcom/oik_file/feedoik-banner-feed-php/,,1.013415,7.0.2RC1,1274,3843,259,35,324,58,28,14,27,,,,fe80::14f0:845:ee8a:2657,1.013352,2016-01-10T23:07:24+00:00
/oikcom/wordpress-plugins-from-oik-plugins/free-oik-plugins/,,1.254307,7.0.2RC1,1274,3888,261,35,331,58,28,14,163,,,,fe80::14f0:845:ee8a:2657,1.254243,2016-01-10T23:07:25+00:00
/oikcom/oik-plugins/oik-bob-bing-wide-more-lazy-smart-shortcodes/,,0.786925,7.0.2RC1,1274,3930,261,35,329,58,28,14,32,,,,fe80::14f0:845:ee8a:2657,0.786858,2016-01-10T23:07:26+00:00
/oikcom/wordpress-plugins-from-oik-plugins/wordpress-plugins/,,0.903927,7.0.2RC1,1274,3835,256,35,319,58,28,14,75,,,,fe80::14f0:845:ee8a:2657,0.903863,2016-01-10T23:07:27+00:00
/oikcom/oik_api/bw_trace2/,,1.063345,7.0.2RC1,1274,3857,260,35,324,58,28,14,35,,,,fe80::14f0:845:ee8a:2657,1.063283,2016-01-10T23:07:28+00:00
/oikcom/apis/plugins/action-filter-hooks/,,0.753295,7.0.2RC1,1274,3694,256,35,313,58,28,14,36,,,,fe80::14f0:845:ee8a:2657,0.753234,2016-01-10T23:07:29+00:00
/oikcom/oik-plugins/cookie-cat-tabulate-your-website-cookies/,,0.806280,7.0.2RC1,1274,3882,261,35,330,58,28,14,35,,,,fe80::14f0:845:ee8a:2657,0.806213,2016-01-10T23:07:30+00:00
/oikcom/oik-plugins/oik-batchmove/,,0.822180,7.0.2RC1,1274,3846,261,35,328,58,28,14,33,,,,fe80::14f0:845:ee8a:2657,0.822108,2016-01-10T23:07:30+00:00
/oikcom/wordpress-plugins-from-oik-plugins/wordpress-plugins/oik-nivo-slider/nivo-settings/,,0.824084,7.0.2RC1,1274,3911,262,35,334,58,28,14,65,,,,fe80::14f0:845:ee8a:2657,0.824021,2016-01-10T23:07:31+00:00
/oikcom/wordpress-plugins-from-oik-plugins/wordpress-plugins/oik-nivo-slider/oik-nivo-slider-faq/controlling-the-height-of-the-nivo-slider/,,1.457944,7.0.2RC1,1274,4125,262,35,342,58,28,14,106,,,,fe80::14f0:845:ee8a:2657,1.457880,2016-01-10T23:07:33+00:00
/oikcom/2014/12/pagination-not-working-properly-wordpress-4-1/,,0.751179,7.0.2RC1,1274,3720,256,35,313,58,28,14,41,,,,fe80::14f0:845:ee8a:2657,0.751119,2016-01-10T23:07:34+00:00
/oikcom/about-oik-plugins-lazy-smart-shortcodes/,,0.733573,7.0.2RC1,1274,3966,261,35,334,58,28,14,40,,,,fe80::14f0:845:ee8a:2657,0.733507,2016-01-10T23:07:34+00:00
/oikcom/contact/stay-informed/,,0.229240,7.0.2RC1,1274,3595,256,35,295,58,28,14,10,,,,fe80::14f0:845:ee8a:2657,0.229163,2016-01-10T23:07:35+00:00
/oikcom/support/stay-informed/,,0.590629,7.0.2RC1,1274,3632,256,35,307,58,28,14,27,,,,fe80::14f0:845:ee8a:2657,0.590564,2016-01-10T23:07:35+00:00
/oikcom/oik-plugins/oik-lib-shared-library-management/,,0.798218,7.0.2RC1,1274,3843,261,35,327,58,28,14,33,,,,fe80::14f0:845:ee8a:2657,0.798152,2016-01-10T23:07:36+00:00
/oikcom/contact/contact-us/,,0.271740,7.0.2RC1,1274,3595,256,35,295,58,28,14,11,,,,fe80::14f0:845:ee8a:2657,0.271662,2016-01-10T23:07:36+00:00
/oikcom/support/contact/contact-us/,,0.753406,7.0.2RC1,1274,4004,261,35,339,58,28,14,48,,,,fe80::14f0:845:ee8a:2657,0.753339,2016-01-10T23:07:37+00:00
/oikcom/tutorials/,,0.891937,7.0.2RC1,1274,3949,261,35,338,58,28,14,78,,,,fe80::14f0:845:ee8a:2657,0.891871,2016-01-10T23:07:38+00:00
/oikcom/apis/,,0.833410,7.0.2RC1,1274,3728,256,35,316,58,28,14,96,,,,fe80::14f0:845:ee8a:2657,0.833345,2016-01-10T23:07:39+00:00
/oikcom/wp-content/themes/genesis-oik/images/ui-icons_454545_256x240.png,,0.581971,7.0.2RC1,1274,3633,256,35,307,58,28,14,18,,,,fe80::14f0:845:ee8a:2657,0.581907,2016-01-10T23:07:40+00:00
/oikcom/blog/,,0.840405,7.0.2RC1,1274,3632,256,35,307,58,28,14,52,,,,fe80::14f0:845:ee8a:2657,0.840341,2016-01-10T23:07:40+00:00
/oikcom/oik_api/bw_array_get/,,1.582445,7.0.2RC1,1274,3857,260,35,324,58,28,14,39,,,,fe80::14f0:845:ee8a:2657,1.582382,2016-01-10T23:07:42+00:00
/oikcom/oik-plugins/oik-user/,,0.831384,7.0.2RC1,1274,3970,261,35,330,58,28,14,37,,,,fe80::14f0:845:ee8a:2657,0.831320,2016-01-10T23:07:43+00:00
/oikcom/oik/oik-faq/,,0.862330,7.0.2RC1,1274,4010,261,35,336,58,28,14,59,,,,fe80::14f0:845:ee8a:2657,0.862261,2016-01-10T23:07:44+00:00
/oikcom/oik-plugins/external-link-warning-jquery/,,0.811701,7.0.2RC1,1274,3871,261,35,328,58,28,14,37,,,,fe80::14f0:845:ee8a:2657,0.811629,2016-01-10T23:07:45+00:00
/oikcom/oik-plugins/bbboing/,,0.853065,7.0.2RC1,1274,3884,262,35,333,58,28,14,33,,,,fe80::14f0:845:ee8a:2657,0.853000,2016-01-10T23:07:46+00:00
/oikcom/wordpress-plugins-from-oik-plugins/premium-oik-plugins/,,0.818368,7.0.2RC1,1274,3725,256,35,314,58,28,14,79,,,,fe80::14f0:845:ee8a:2657,0.818304,2016-01-10T23:07:46+00:00
/oikcom/oik-plugins/oik-css/,,0.821777,7.0.2RC1,1274,3941,261,35,331,58,28,14,34,,,,fe80::14f0:845:ee8a:2657,0.821712,2016-01-10T23:07:47+00:00
/oikcom/wordpress-plugins-from-oik-plugins/oik-base-plugin/oik-jquery-library/jquery-fancybox/jquery-fancybox-with-nivo-slider/,,0.883982,7.0.2RC1,1274,4039,261,35,338,58,28,14,82,,,,fe80::14f0:845:ee8a:2657,0.883916,2016-01-10T23:07:48+00:00
/oikcom/oik-plugins/oik-bbpress-strip-tags-from-bbpress-forum-title-tooltips/,,0.825066,7.0.2RC1,1274,3892,261,35,329,58,28,14,34,,,,fe80::14f0:845:ee8a:2657,0.824998,2016-01-10T23:07:49+00:00
/oikcom/wordpress-plugins-from-oik-plugins/oik-base-plugin/,,0.834458,7.0.2RC1,1274,3977,261,35,333,58,28,14,63,,,,fe80::14f0:845:ee8a:2657,0.834388,2016-01-10T23:07:50+00:00
/oikcom/oik-plugins/oik-buddypress-signup-email/,,0.775272,7.0.2RC1,1274,3855,261,35,327,58,28,14,32,,,,fe80::14f0:845:ee8a:2657,0.775207,2016-01-10T23:07:51+00:00
/oikcom/oik-plugins/oik-rwd/,,1.323127,7.0.2RC1,1274,3951,261,35,330,58,28,14,38,,,,fe80::14f0:845:ee8a:2657,1.322686,2016-01-10T23:07:52+00:00
/oikcom/oik_api/e/,,1.329148,7.0.2RC1,1274,3857,260,35,324,58,28,14,37,,,,fe80::14f0:845:ee8a:2657,1.329087,2016-01-10T23:07:53+00:00
/oikcom/examples/,,0.890869,7.0.2RC1,1274,3935,261,35,338,58,28,14,80,,,,fe80::14f0:845:ee8a:2657,0.890801,2016-01-10T23:07:54+00:00
/oikcom/oik-plugins/us-tides/,,0.940500,7.0.2RC1,1274,3957,261,35,331,58,28,14,34,,,,fe80::14f0:845:ee8a:2657,0.940434,2016-01-10T23:07:55+00:00
/oikcom/2012/12/fix-for-warning-json_encode-expects-exactly-1-parameter-2-given/,,0.592925,7.0.2RC1,1274,3689,256,35,311,58,28,14,24,,,,fe80::14f0:845:ee8a:2657,0.592862,2016-01-10T23:07:56+00:00
/oikcom/oik-plugins/diy-oik/,,3.625328,7.0.2RC1,1274,3960,261,35,331,58,28,14,40,,,,fe80::14f0:845:ee8a:2657,3.625265,2016-01-10T23:08:00+00:00
/oikcom/wp-cron.php?doing_wp_cron=1452467280.4173049926757812500000,,0.236516,7.0.2RC1,1274,3596,256,35,293,58,28,14,11,,,,fe80::14f0:845:ee8a:2657,0.236433,2016-01-10T23:08:00+00:00
/oikcom/oik/,,1.343081,7.0.2RC1,1274,4020,261,35,338,58,28,14,93,,,,fe80::14f0:845:ee8a:2657,1.343014,2016-01-10T23:08:01+00:00
